OrderDate,CustomerID,Segment,State,Region,ProductID,Category,SubCategory,Sales,Profit,ShippingCost,OrderPriority
2013/10/11,WB-21850,Consumer,Texas,Central,OFF-BI-10001597,Office Supplies,Binders,16.392,-26.2272,3.8,Critical
2013/10/11,CC-12610,Corporate,Colorado,West,FUR-CH-10004853,Furniture,Chairs,120.784,13.5882,15.39,Medium
2013/10/11,CC-12610,Corporate,Colorado,West,FUR-BO-10001567,Furniture,Bookcases,90.882,-190.8522,5.94,Medium
2013/10/11,CC-12610,Corporate,Colorado,West,TEC-PH-10002583,Technology,Phones,15.992,-2.9985,0.44,Medium
2013/10/11,EB-13975,Corporate,North Carolina,South,OFF-SU-10004498,Office Supplies,Supplies,20.608,-4.3792,1.66,Medium
2013/10/11,EB-13975,Corporate,North Carolina,South,OFF-BI-10002557,Office Supplies,Binders,4.095,-2.73,0.39,Medium
2013/10/12,EP-13915,Consumer,Illinois,Central,OFF-AR-10001446,Office Supplies,Art,27.72,3.465,3.45,High
2013/10/12,EP-13915,Consumer,Illinois,Central,OFF-AR-10003183,Office Supplies,Art,5.344,0.668,0.96,High
2013/10/14,HA-14920,Consumer,Texas,Central,TEC-AC-10002402,Technology,Accessories,191.976,23.997,24.81,Low
2013/10/14,HA-14920,Consumer,Texas,Central,FUR-FU-10003394,Furniture,Furnishings,139.92,-150.414,10.22,Low
2013/10/14,HA-14920,Consumer,Texas,Central,OFF-AR-10002067,Office Supplies,Art,15.872,1.1904,2.08,Low
2013/10/14,HA-14920,Consumer,Texas,Central,OFF-PA-10000551,Office Supplies,Paper,8.288,3.0044,0.85,Low
2013/10/14,HA-14920,Consumer,Texas,Central,OFF-BI-10004140,Office Supplies,Binders,6.286,-11.0005,0.35,Low
2013/10/14,LC-16885,Consumer,California,West,OFF-BI-10004781,Office Supplies,Binders,76.176,26.6616,4.72,Medium
2013/10/14,LC-16885,Consumer,California,West,FUR-FU-10001706,Furniture,Furnishings,43.12,20.6976,3.78,Medium
2013/10/14,LC-16885,Consumer,California,West,OFF-SU-10001218,Office Supplies,Supplies,65.88,18.4464,3.06,Medium
2013/10/14,LC-16885,Consumer,California,West,OFF-PA-10001736,Office Supplies,Paper,35.44,16.6568,1.99,Medium
2013/10/14,LC-16885,Consumer,California,West,OFF-PA-10001804,Office Supplies,Paper,20.04,9.6192,1.34,Medium
2013/10/14,LC-16885,Consumer,California,West,OFF-AR-10001149,Office Supplies,Art,11.52,3.456,1.14,Medium
2013/10/14,LC-16885,Consumer,California,West,OFF-FA-10002988,Office Supplies,Fasteners,4.02,1.9698,0.23,Medium
2013/10/14,BW-11110,Corporate,New York,East,OFF-ST-10003123,Office Supplies,Storage,99.87,23.9688,15.51,Low
2013/10/14,BW-11110,Corporate,New York,East,OFF-AR-10001860,Office Supplies,Art,34.7,12.492,6.12,Low
2013/10/14,BW-11110,Corporate,New York,East,OFF-PA-10001295,Office Supplies,Paper,37.94,18.2112,5.37,Low
2013/10/14,BW-11110,Corporate,New York,East,FUR-FU-10003535,Furniture,Furnishings,82.26,33.7266,5.37,Low
2013/10/14,BW-11110,Corporate,New York,East,OFF-LA-10000407,Office Supplies,Labels,24.9,11.454,1.71,Low
2013/10/14,NC-18625,Corporate,Colorado,West,FUR-TA-10004575,Furniture,Tables,727.45,-465.568,156.46,High
2013/10/14,NC-18625,Corporate,Colorado,West,FUR-FU-10001617,Furniture,Furnishings,24.96,4.368,2.21,High
2013/10/15,BE-11410,Consumer,Wisconsin,Central,TEC-AC-10003033,Technology,Accessories,1649.75,544.4175,117.65,Medium
2013/10/15,NC-18415,Consumer,North Carolina,South,OFF-PA-10002319,Office Supplies,Paper,93.024,33.7212,12.54,Low
2013/10/15,NC-18415,Consumer,North Carolina,South,FUR-CH-10003606,Furniture,Chairs,102.592,10.2592,9.03,Low
2013/10/15,NC-18415,Consumer,North Carolina,South,OFF-EN-10001335,Office Supplies,Envelopes,35.008,13.128,3.86,Low
2013/10/15,NC-18415,Consumer,North Carolina,South,TEC-AC-10002473,Technology,Accessories,22.704,5.9598,3.14,Low
2013/10/15,NC-18415,Consumer,North Carolina,South,OFF-PA-10002377,Office Supplies,Paper,39.152,14.682,1.7,Low
2013/10/15,NC-18415,Consumer,North Carolina,South,OFF-SU-10000946,Office Supplies,Supplies,12.768,1.4364,0.69,Low
2013/10/15,CP-12340,Corporate,Washington,West,TEC-AC-10000865,Technology,Accessories,177,30.09,27.26,High
2013/10/15,PW-19030,Corporate,New York,East,TEC-PH-10004094,Technology,Phones,1091.93,272.9825,11.65,Medium
2013/10/15,PW-19030,Corporate,New York,East,OFF-PA-10001970,Office Supplies,Paper,111.96,54.8604,8.59,Medium
2013/10/16,QJ-19255,Corporate,Virginia,South,OFF-BI-10002082,Office Supplies,Binders,232.96,116.48,13.29,Medium
2013/10/16,QJ-19255,Corporate,Virginia,South,OFF-EN-10002312,Office Supplies,Envelopes,66.54,32.6046,3.97,Medium
2013/10/16,QJ-19255,Corporate,Virginia,South,OFF-AP-10000696,Office Supplies,Appliances,43.26,14.2758,2.38,Medium
2013/10/16,CD-12790,Home Office,Oklahoma,Central,OFF-AP-10002651,Office Supplies,Appliances,868.59,251.8911,78.45,Medium
2013/10/16,CD-12790,Home Office,Oklahoma,Central,OFF-BI-10000977,Office Supplies,Binders,121.6,55.936,14.18,Medium
2013/10/16,CD-12790,Home Office,Oklahoma,Central,OFF-LA-10003223,Office Supplies,Labels,29.46,14.4354,1.72,Medium
2013/10/16,CD-12790,Home Office,Oklahoma,Central,OFF-LA-10004559,Office Supplies,Labels,20.16,9.8784,1.36,Medium
2013/10/16,CD-12790,Home Office,Oklahoma,Central,OFF-PA-10003177,Office Supplies,Paper,12.96,6.2208,0.83,Medium
2013/10/16,CD-12790,Home Office,Oklahoma,Central,TEC-PH-10003442,Technology,Phones,5.5,1.375,0.33,Medium
2013/10/16,PB-18805,Home Office,Utah,West,OFF-PA-10003001,Office Supplies,Paper,60.12,28.8576,6.03,Medium
2013/10/16,PB-18805,Home Office,Utah,West,OFF-PA-10000740,Office Supplies,Paper,45.68,21.0128,3.52,Medium
2013/10/16,PB-18805,Home Office,Utah,West,OFF-BI-10001628,Office Supplies,Binders,41.72,13.0375,2.6,Medium
2013/10/16,PB-18805,Home Office,Utah,West,OFF-PA-10001509,Office Supplies,Paper,71.6,32.936,1.26,Medium
2013/10/17,NB-18655,Corporate,New York,East,FUR-TA-10001539,Furniture,Tables,142.182,-37.9152,9.99,Medium
2013/10/18,NR-18550,Consumer,New Jersey,East,OFF-BI-10004584,Office Supplies,Binders,315.98,148.5106,89.66,Critical
2013/10/18,NR-18550,Consumer,New Jersey,East,FUR-BO-10001337,Furniture,Bookcases,120.98,12.098,33.01,Critical
2013/10/18,FC-14245,Home Office,Missouri,Central,OFF-AP-10003057,Office Supplies,Appliances,1927.59,751.7601,274.82,High
2013/10/18,FC-14245,Home Office,Missouri,Central,TEC-PH-10003072,Technology,Phones,449.97,220.4853,59.13,High
2013/10/18,MG-17890,Home Office,California,West,FUR-BO-10003894,Furniture,Bookcases,120.666,21.294,8.07,Medium
2013/10/18,NK-18490,Home Office,California,West,OFF-BI-10003981,Office Supplies,Binders,18.16,6.583,3.23,Critical
2013/10/19,EP-13915,Consumer,Arizona,West,FUR-CH-10003396,Furniture,Chairs,307.92,-34.641,18.43,Medium
2013/10/21,CM-12445,Consumer,Texas,Central,FUR-CH-10002372,Furniture,Chairs,56.686,-14.5764,4.94,Medium
2013/10/21,CM-12445,Consumer,Texas,Central,OFF-PA-10000726,Office Supplies,Paper,51.016,15.9425,4.69,Medium
2013/10/21,CM-12445,Consumer,Texas,Central,OFF-FA-10003112,Office Supplies,Fasteners,25.248,7.89,2.65,Medium
2013/10/21,JS-16030,Consumer,Michigan,Central,TEC-PH-10001557,Technology,Phones,191.98,51.8346,11.93,Medium
2013/10/21,JS-16030,Consumer,Michigan,Central,TEC-PH-10001300,Technology,Phones,125.7,35.196,5.83,Medium
2013/10/21,JS-16030,Consumer,Michigan,Central,OFF-ST-10000617,Office Supplies,Storage,20.86,1.4602,1.22,Medium
2013/10/21,LF-17185,Consumer,Ohio,East,OFF-AR-10002053,Office Supplies,Art,7.152,0.7152,0.72,Medium
2013/10/21,AG-10495,Corporate,California,West,OFF-BI-10004209,Office Supplies,Binders,19.296,6.03,0.55,Medium
2013/10/21,MY-18295,Corporate,California,West,FUR-CH-10001802,Furniture,Chairs,387.136,4.8392,24.52,Medium
2013/10/21,LC-16960,Home Office,Virginia,South,FUR-FU-10000246,Furniture,Furnishings,61.1,18.33,5.15,Medium
2013/10/22,CM-12160,Consumer,Maryland,East,TEC-AC-10004510,Technology,Accessories,98.16,9.816,22.66,High
2013/10/22,CS-11950,Consumer,California,West,OFF-ST-10002743,Office Supplies,Storage,340.92,3.4092,29.78,Medium
2013/10/22,CS-11950,Consumer,California,West,FUR-CH-10004626,Furniture,Chairs,242.136,12.1068,25.16,Medium
2013/10/22,CS-11950,Consumer,California,West,FUR-FU-10003731,Furniture,Furnishings,19.96,5.5888,0.6,Medium
2013/10/22,CS-11950,Consumer,California,West,OFF-AR-10000390,Office Supplies,Art,12.39,5.6994,0.09,Medium
2013/10/22,GW-14605,Consumer,Tennessee,South,OFF-ST-10004950,Office Supplies,Storage,111.672,6.9795,3.41,Medium
2013/10/22,JE-15745,Consumer,California,West,OFF-ST-10004804,Office Supplies,Storage,154.44,1.5444,8.24,Medium
2013/10/22,JF-15565,Consumer,Texas,Central,TEC-AC-10002323,Technology,Accessories,106.08,-9.282,9.26,Medium
2013/10/22,NM-18520,Consumer,California,West,OFF-PA-10001892,Office Supplies,Paper,22.92,11.2308,1.34,Medium
2013/10/22,SV-20935,Consumer,Ohio,East,TEC-PH-10001305,Technology,Phones,235.152,-47.0304,22.09,Low
2013/10/22,MK-17905,Corporate,Connecticut,East,FUR-BO-10002545,Furniture,Bookcases,1043.92,271.4192,152.15,High
2013/10/22,MK-17905,Corporate,Connecticut,East,OFF-ST-10002406,Office Supplies,Storage,104.79,29.3412,27.13,High
2013/10/22,MK-17905,Corporate,Connecticut,East,OFF-BI-10002412,Office Supplies,Binders,23.2,10.44,5.93,High
2013/10/22,MK-17905,Corporate,Connecticut,East,OFF-SU-10001225,Office Supplies,Supplies,7.36,0.1472,1.32,High
2013/10/22,MY-18295,Corporate,Delaware,East,OFF-BI-10002813,Office Supplies,Binders,7.92,3.564,0.52,Medium
2013/10/22,VW-21775,Corporate,Ohio,East,FUR-TA-10003238,Furniture,Tables,661.176,-231.4116,65.79,High
2013/10/22,AP-10720,Home Office,Florida,South,FUR-FU-10002878,Furniture,Furnishings,45.568,9.6832,1.75,Medium
2013/10/22,AP-10720,Home Office,Florida,South,OFF-BI-10004817,Office Supplies,Binders,28.752,-21.0848,1.2,Medium
2013/10/22,DP-13390,Home Office,Nevada,West,OFF-BI-10001120,Office Supplies,Binders,4535.976,1644.2913,431.68,Medium
2013/10/22,DP-13390,Home Office,Nevada,West,OFF-AR-10002240,Office Supplies,Art,113.22,29.4372,13.66,Medium
2013/10/22,DP-13390,Home Office,Nevada,West,OFF-PA-10001801,Office Supplies,Paper,35.88,17.5812,2.59,Medium
2013/10/23,EB-13930,Consumer,Virginia,South,FUR-FU-10003731,Furniture,Furnishings,39.92,11.1776,5.48,High
2013/10/23,MS-17530,Consumer,Washington,West,FUR-FU-10003095,Furniture,Furnishings,101.94,30.582,40.23,Critical
2013/10/23,MS-17530,Consumer,Washington,West,OFF-PA-10003001,Office Supplies,Paper,6.68,3.2064,2.43,Critical
2013/10/23,MS-17530,Consumer,Washington,West,OFF-AR-10002766,Office Supplies,Art,8.34,2.2518,1.5,Critical
2013/10/23,PM-19135,Home Office,Michigan,Central,FUR-FU-10000732,Furniture,Furnishings,31.4,10.048,10.34,Critical
2013/10/24,HK-14890,Corporate,Illinois,Central,OFF-PA-10000595,Office Supplies,Paper,54.816,17.8152,8.1,Low
2013/10/24,HK-14890,Corporate,Illinois,Central,FUR-FU-10001196,Furniture,Furnishings,16.156,-12.117,1.96,Low
2013/10/24,AB-10255,Home Office,Washington,West,OFF-FA-10002983,Office Supplies,Fasteners,17.05,8.184,1.41,Medium
2013/10/24,SR-20740,Home Office,New York,East,OFF-PA-10000482,Office Supplies,Paper,379.4,178.318,31.3,Medium
2013/10/25,SS-20590,Consumer,California,West,TEC-AC-10001838,Technology,Accessories,199.99,85.9957,35.77,High
2013/10/25,JP-15460,Corporate,Texas,Central,OFF-PA-10003072,Office Supplies,Paper,15.552,5.4432,1.22,Medium
2013/10/25,VW-21775,Corporate,California,West,TEC-AC-10002637,Technology,Accessories,359.98,21.5988,15.17,Medium
2013/10/25,VW-21775,Corporate,California,West,TEC-AC-10003063,Technology,Accessories,100,21,10.74,Medium
2013/10/25,CG-12040,Home Office,Tennessee,South,TEC-PH-10001061,Technology,Phones,239.976,17.9982,28.22,Low
2013/10/25,ED-13885,Home Office,California,West,TEC-AC-10000892,Technology,Accessories,450,162,30.43,Medium
2013/10/26,JS-15595,Corporate,Florida,South,TEC-PH-10000984,Technology,Phones,783.96,78.396,202.09,High
2013/10/28,BW-11200,Consumer,New York,East,FUR-CH-10000553,Furniture,Chairs,427.644,80.7772,30.67,Medium
2013/10/28,BW-11200,Consumer,Virginia,South,FUR-CH-10000847,Furniture,Chairs,290.98,75.6548,25.93,Medium
2013/10/28,BW-11200,Consumer,New York,East,OFF-ST-10000636,Office Supplies,Storage,33.48,1.3392,1.33,Medium
2013/10/28,BW-11200,Consumer,New York,East,OFF-FA-10000134,Office Supplies,Fasteners,40.67,12.6077,0.94,Medium
2013/10/28,BW-11200,Consumer,New York,East,OFF-BI-10002949,Office Supplies,Binders,9.728,3.2832,0.89,Medium
2013/10/28,JE-15475,Consumer,New York,East,FUR-FU-10002671,Furniture,Furnishings,40.2,19.296,2.81,Medium
2013/10/28,BP-11095,Corporate,California,West,OFF-AP-10001366,Office Supplies,Appliances,43.92,11.8584,3.53,Medium
2013/10/28,BP-11095,Corporate,California,West,OFF-BI-10001628,Office Supplies,Binders,25.032,7.8225,1.48,Medium
2013/10/28,PA-19060,Home Office,California,West,OFF-BI-10004308,Office Supplies,Binders,67.136,25.176,7.63,Medium
2013/10/29,DL-13330,Consumer,New York,East,OFF-AR-10004441,Office Supplies,Art,12.42,5.2164,1.66,High
2013/10/29,EP-13915,Consumer,Florida,South,OFF-BI-10001191,Office Supplies,Binders,38.19,-26.733,3.05,Medium
2013/10/29,JH-15910,Consumer,California,West,TEC-PH-10002563,Technology,Phones,302.376,22.6782,23.55,High
2013/10/29,JH-15910,Consumer,California,West,OFF-ST-10001328,Office Supplies,Storage,93.06,26.0568,6.35,High
2013/10/29,PG-18820,Consumer,Florida,South,FUR-FU-10003553,Furniture,Furnishings,165.048,41.262,14.95,Medium
2013/10/29,PG-18820,Consumer,Florida,South,FUR-FU-10003268,Furniture,Furnishings,63.968,0,12.49,Medium
2013/10/29,PG-18820,Consumer,Florida,South,FUR-FU-10000076,Furniture,Furnishings,47.952,13.7862,8.02,Medium
2013/10/29,PG-18820,Consumer,Florida,South,OFF-BI-10003719,Office Supplies,Binders,37.425,-29.94,4.02,Medium
2013/10/29,AS-10285,Corporate,California,West,OFF-BI-10002225,Office Supplies,Binders,49.536,17.3376,7.99,High
2013/10/29,AS-10285,Corporate,California,West,OFF-PA-10004734,Office Supplies,Paper,50.96,25.48,6.12,High
2013/10/29,JD-15895,Corporate,New Jersey,East,OFF-ST-10002756,Office Supplies,Storage,1082.48,10.8248,99.2,Medium
2013/10/29,JD-15895,Corporate,New Jersey,East,OFF-PA-10004243,Office Supplies,Paper,56.91,27.3168,3.95,Medium
2013/10/29,JD-15895,Corporate,New Jersey,East,FUR-FU-10001861,Furniture,Furnishings,77.6,38.024,2.89,Medium
2013/10/29,JD-15895,Corporate,New Jersey,East,OFF-PA-10002105,Office Supplies,Paper,32.4,15.552,2.25,Medium
2013/10/29,JD-15895,Corporate,New Jersey,East,OFF-BI-10002706,Office Supplies,Binders,14.28,6.5688,0.87,Medium
2013/10/29,SM-20950,Corporate,North Carolina,South,OFF-BI-10004236,Office Supplies,Binders,17.616,-14.0928,1.29,Medium
2013/10/29,VB-21745,Corporate,New York,East,FUR-FU-10003806,Furniture,Furnishings,756.8,75.68,206.61,High
2013/10/30,KW-16435,Consumer,Michigan,Central,FUR-FU-10002671,Furniture,Furnishings,67,32.16,6.84,High
2013/10/30,LH-17155,Consumer,California,West,OFF-BI-10004236,Office Supplies,Binders,11.744,3.8168,2.67,Critical
2013/10/30,JM-15655,Corporate,New Jersey,East,OFF-ST-10000419,Office Supplies,Storage,40.74,0.4074,2.47,Medium
2013/10/30,JM-15655,Corporate,New Jersey,East,OFF-AP-10001626,Office Supplies,Appliances,11.67,3.0342,0.6,Medium
2013/10/31,JF-15295,Consumer,Michigan,Central,OFF-AR-10004078,Office Supplies,Art,11.68,3.504,0.47,Medium
2013/10/31,SP-20920,Consumer,California,West,OFF-FA-10003059,Office Supplies,Fasteners,3.62,1.1946,0.15,Medium
2013/10/31,EH-13765,Corporate,New York,East,OFF-AR-10004602,Office Supplies,Art,114.95,32.186,6.83,Medium
2013/10/31,EH-13765,Corporate,New York,East,OFF-BI-10004817,Office Supplies,Binders,28.752,10.0632,1.99,Medium
2013/11/1,BD-11320,Consumer,Pennsylvania,East,FUR-CH-10000988,Furniture,Chairs,492.835,-14.081,44.93,Low
2013/11/1,FO-14305,Consumer,Florida,South,OFF-PA-10002986,Office Supplies,Paper,32.064,11.2224,3.15,Medium
2013/11/1,HW-14935,Corporate,Oklahoma,Central,OFF-ST-10001128,Office Supplies,Storage,332.94,9.9882,24.56,Medium
2013/11/1,HW-14935,Corporate,Oklahoma,Central,FUR-CH-10002084,Furniture,Chairs,368.97,81.1734,15.93,Medium
2013/11/1,HW-14935,Corporate,Oklahoma,Central,OFF-SU-10001218,Office Supplies,Supplies,21.96,6.1488,1.41,Medium
2013/11/1,HW-14935,Corporate,Oklahoma,Central,OFF-AR-10004269,Office Supplies,Art,12.39,3.4692,0.67,Medium
2013/11/1,JD-15895,Corporate,California,West,OFF-ST-10002615,Office Supplies,Storage,1085.42,282.2092,64.42,Medium
2013/11/1,SF-20965,Corporate,California,West,FUR-CH-10001854,Furniture,Chairs,1403.92,70.196,79.1,Medium
2013/11/2,XP-21865,Consumer,Illinois,Central,TEC-AC-10002473,Technology,Accessories,68.112,17.8794,3.81,Medium
2013/11/2,CS-12490,Corporate,Texas,Central,OFF-ST-10004950,Office Supplies,Storage,111.672,6.9795,23.84,Critical
2013/11/2,KM-16375,Home Office,Virginia,South,OFF-EN-10002230,Office Supplies,Envelopes,251.79,118.3413,26.12,High
2013/11/2,KM-16375,Home Office,Virginia,South,TEC-PH-10003988,Technology,Phones,21.8,6.104,3.69,High
2013/11/4,AP-10915,Consumer,Kentucky,South,FUR-TA-10003392,Furniture,Tables,842.94,160.1586,126.79,High
2013/11/4,AP-10915,Consumer,Kentucky,South,FUR-FU-10002885,Furniture,Furnishings,24.1,9.158,3.74,High
2013/11/4,AP-10915,Consumer,Kentucky,South,OFF-FA-10002280,Office Supplies,Fasteners,20,9.6,3.37,High
2013/11/4,AP-10915,Consumer,Kentucky,South,OFF-AR-10003772,Office Supplies,Art,8.75,2.625,1.2,High
2013/11/4,AP-10915,Consumer,Kentucky,South,OFF-AR-10001770,Office Supplies,Art,7.98,2.0748,1.03,High
2013/11/4,CL-12565,Consumer,Iowa,Central,OFF-AR-10000380,Office Supplies,Art,75.96,22.788,7.23,Medium
2013/11/4,CL-12565,Consumer,Iowa,Central,OFF-BI-10003981,Office Supplies,Binders,27.24,13.3476,1.75,Medium
2013/11/4,NW-18400,Consumer,Oregon,West,TEC-MA-10003337,Technology,Machines,179.991,-251.9874,38.91,High
2013/11/4,NW-18400,Consumer,Oregon,West,OFF-BI-10002813,Office Supplies,Binders,4.158,-3.465,0.89,High
2013/11/4,PF-19225,Consumer,California,West,OFF-AP-10003057,Office Supplies,Appliances,1101.48,429.5772,364.76,Critical
2013/11/4,PF-19225,Consumer,California,West,FUR-CH-10001190,Furniture,Chairs,217.584,-29.9178,58.93,Critical
2013/11/4,PF-19225,Consumer,California,West,TEC-AC-10000682,Technology,Accessories,82.95,29.0325,30.94,Critical
2013/11/4,PF-19225,Consumer,California,West,OFF-LA-10004545,Office Supplies,Labels,87.71,41.2237,11.56,Critical
2013/11/4,SF-20200,Consumer,Washington,West,OFF-AR-10003394,Office Supplies,Art,8.82,2.3814,0.9,High
2013/11/4,XP-21865,Consumer,California,West,OFF-PA-10004359,Office Supplies,Paper,314.55,150.984,22.15,Medium
2013/11/4,XP-21865,Consumer,California,West,OFF-PA-10001725,Office Supplies,Paper,116.28,56.9772,5.57,Medium
2013/11/4,XP-21865,Consumer,California,West,OFF-BI-10003981,Office Supplies,Binders,43.584,15.7992,4.57,Medium
2013/11/4,XP-21865,Consumer,California,West,OFF-AP-10002998,Office Supplies,Appliances,43.32,14.2956,4.21,Medium
2013/11/4,XP-21865,Consumer,California,West,OFF-FA-10001561,Office Supplies,Fasteners,15.26,5.0358,1.34,Medium
2013/11/4,XP-21865,Consumer,California,West,OFF-PA-10000477,Office Supplies,Paper,19.44,9.3312,1.3,Medium
2013/11/4,XP-21865,Consumer,California,West,OFF-BI-10002071,Office Supplies,Binders,9.296,3.0212,0.56,Medium
2013/11/4,PJ-18835,Corporate,Texas,Central,OFF-PA-10002160,Office Supplies,Paper,9.248,3.3524,0.76,Low
2013/11/4,JP-16135,Home Office,Pennsylvania,East,FUR-CH-10004886,Furniture,Chairs,470.155,-13.433,29.5,Medium
2013/11/4,JP-16135,Home Office,Pennsylvania,East,TEC-AC-10000892,Technology,Accessories,72,14.4,5.28,Medium
2013/11/5,CC-12475,Consumer,California,West,TEC-MA-10003176,Technology,Machines,686.4,77.22,55.37,High
2013/11/5,LH-17020,Consumer,California,West,FUR-FU-10004020,Furniture,Furnishings,38.29,16.4647,5.26,Medium
2013/11/5,RC-19825,Consumer,Kentucky,South,OFF-FA-10000621,Office Supplies,Fasteners,10.74,5.2626,0.77,High
2013/11/5,SM-20005,Consumer,Texas,Central,FUR-FU-10000723,Furniture,Furnishings,66.112,-84.2928,2.08,High
2013/11/5,SM-20005,Consumer,Texas,Central,FUR-FU-10002445,Furniture,Furnishings,11.376,-5.688,1.27,High
2013/11/5,TT-21220,Consumer,California,West,OFF-AR-10002135,Office Supplies,Art,192.8,55.912,66.57,Critical
2013/11/5,AS-10285,Corporate,Washington,West,FUR-FU-10003394,Furniture,Furnishings,209.88,35.6796,34.48,Medium
2013/11/5,ER-13855,Corporate,North Carolina,South,FUR-TA-10002533,Furniture,Tables,876.3,-292.1,278.5,Critical
2013/11/5,ER-13855,Corporate,North Carolina,South,OFF-SU-10003505,Office Supplies,Supplies,185.376,-34.758,28.86,Critical
2013/11/5,ER-13855,Corporate,North Carolina,South,OFF-ST-10003442,Office Supplies,Storage,45.248,3.9592,8.67,Critical
2013/11/5,MF-17665,Corporate,Florida,South,FUR-FU-10001889,Furniture,Furnishings,50.496,8.2056,3.11,Medium
2013/11/5,TP-21565,Corporate,Oregon,West,OFF-LA-10003930,Office Supplies,Labels,629.184,228.0792,48.65,Medium
2013/11/5,TP-21565,Corporate,Oregon,West,FUR-CH-10000229,Furniture,Chairs,650.352,-97.5528,45.51,Medium
2013/11/5,TP-21565,Corporate,Oregon,West,OFF-PA-10004353,Office Supplies,Paper,47.952,16.7832,4.27,Medium
2013/11/5,TP-21565,Corporate,Oregon,West,FUR-CH-10003298,Furniture,Chairs,104.784,-14.4078,2.92,Medium
2013/11/5,TP-21565,Corporate,Oregon,West,OFF-SU-10002301,Office Supplies,Supplies,17.584,-4.1762,1.89,Medium
2013/11/5,TP-21565,Corporate,Oregon,West,OFF-PA-10000176,Office Supplies,Paper,15.176,5.3116,1.24,Medium
2013/11/5,CW-11905,Home Office,California,West,OFF-PA-10000295,Office Supplies,Paper,38.88,18.6624,6.66,High
